riuscire	[4408, 350360, 351129, 374619, 398134, 430305, 503559, 517959, 569602, 616998, 624813, 630464, 632286, 635124, 645858, 653866, 653867, 653888, 715740, 829268, 859660, 862206, 876808, 888028, 889149, 894658, 896938, 905680, 935291, 946849, 947439, 955103, 967577, 979782, 997700, 999171, 999802, 1020347, 1071912, 1208114, 1222366, 1222367, 1222368, 1267967, 1282554, 1405149, 1438494, 1438609, 1438610, 1618582, 1631615, 1633296, 1636979, 1655235, 1664836, 1677682, 1700698, 1703601, 1714799, 1714801, 1754703, 1758847, 1794333, 1803828, 1812566, 1827075, 1842961, 1844768, 1964876, 2002366, 2020101, 2020102, 2022816, 2031497, 2128774, 2189278, 2192032, 2201430, 2213616, 2216703, 2232837, 2232913, 2232940, 2232942, 2421227, 2433794, 2434924, 2440426, 2440528, 2447975, 2456875, 2457758, 2457759, 2510366, 2510379, 2716597, 2729703, 2784832, 2784882, 2819401, 2819402, 2819403, 2819404, 2827203, 3002498, 3093976, 3139600, 3296228, 3357245, 3463004, 3463027, 3495737, 3503405, 3533287, 3533806, 3548135, 3606748, 3627155, 3667350, 3667351, 3667352, 3667353, 3752681, 3863589, 4001716, 4143793, 4171456, 4327841, 4327842, 4327849, 4327851, 4327861, 4327864, 4644664, 4644665, 4847878, 4892553, 4939275, 4962444, 5013991, 5073340, 5073341, 5073342, 5073343, 5073348, 5073349, 5073350, 5073351, 5166379, 5166381, 5419200, 5764449, 5764450, 5764451, 5764452, 5766616, 5766621, 5792115, 5800753, 5984936, 6086538, 6536525, 6680398, 6712210, 6712211, 8033439, 8068291]
successivo	[4244347]
partecipante	[1859693, 1859699, 1870191]
celebre	[3081965, 4865651]
ruolo	[1010975, 1585603, 1754697]
tocco	[1152762, 1152764, 1152767, 1303479, 7895683]
influenzare	[799844, 1912731, 2455774]
cantante	[731615, 867719, 935774, 949660, 951759, 1081700, 1081703, 1992546, 1992547, 2181335, 2219217, 2999609, 2999610, 2999612, 2999613, 2999614, 6675317, 7221263, 7221264]
ampliare	[2224588]
cinquecento	[607664, 4992781]
inventore	[969840, 5413883]
principale	[1003858, 2112390, 2189042, 2777666, 2903233, 3297636]
ricominciare	[1722431, 1915002]
posare	[1851326, 2254374]
ognuna	[2221731]
sede	[3421137]
movimento	[1184941, 1316538, 1764317, 4876103]
gruppo	[839623, 1326753, 1718953, 1838518, 2010182, 2028586, 2421564, 2457780, 2510395, 3298106, 3298107, 6629886]
struttura	[1853823, 2863868, 3387920, 3529264]
numeroso	[857120, 1032552, 1719499, 1758490, 1758748, 2479025, 3102819]
ferita	[382929, 3004011, 3004012]
accorrere	[1736257, 1765098, 3264332, 3487076]
raramente	[4460, 718829, 718830, 718831, 718832, 719247, 1184817, 1240680, 1530404, 1758771, 1805849, 1825034, 2201324, 3264961, 3364396, 5898489, 5898491, 6697872, 7078397]
capitano	[1542172, 1613953, 1905562, 2078736, 2414755, 2414756, 2505125]
aumentare	[409822, 1866867, 2810520, 3297577]
rilassare	[2427303, 6551121]
salvare	[351151, 392519, 727003, 1317572, 1765098, 1765105, 2078766, 2078768, 2347150, 2347151, 3107530, 3107531, 3107534, 4862991, 4974378, 5010820, 5010821, 7208497]
ritirare	[3591235, 7321562]
gridare	[418447, 1202641, 1638115, 2473238, 2519000, 2519004, 2519022, 2519030, 3239441]
aurora	[2031603, 2974371]
direzione	[969834, 1777050, 2078798, 2430408, 2477552, 3275472, 3275563, 3297636]
volo	[739049, 1596556, 2028577, 2479104, 3355452]
appassionare	[2213720, 3511548]
rubare	[376598, 380771, 633474, 1076375, 1076377, 1258262, 1490058, 1511343, 1799145, 1865737, 2031607, 2031609, 2037787, 2523906, 2523907, 2523908, 2896117, 3074770, 3074771, 3088581, 3480093, 3880880, 4279543, 4509402, 5209540, 5209541, 5431608, 5431609, 5620683, 5620685]
desiderare	[4441, 4684, 702297, 1110444, 1321320, 1471989, 1716153, 1758790, 1759636, 1803920, 1834561, 2229756, 3256524, 5792117]
cerimonia	[1803977, 4947640]
perfettamente	[375662, 1578376, 1655428, 1777038, 2056101, 3252663, 3264385, 3264386, 4905427, 4915173]
coppa	[1265197, 3344001, 4603651]
trasporto	[997463, 1754996, 2685976, 2819510]
esploratore	[825809]
promuovere	[998835, 1329025, 1720040, 1866867, 2428407]
cliente	[426484, 635765, 1005627, 1338217, 1606313, 1622817, 1978309, 2991018, 3280559, 3473241, 3473242, 4608343, 5364183, 6980566, 7325537]
prete	[547101, 625097, 2779986, 3505963]
partecipare	[822551, 896938, 897089, 905685, 1735624, 2196451, 2596588, 2596590, 2596592, 2784736, 3118017, 3162309, 3314117]
metodo	[1185159, 1758796, 1827257, 1904609, 1904688, 1911305, 2430368, 2455983, 2456034, 2456051, 2456093, 2456322, 3102018, 3471281, 3471282, 4917024]
stabilimento	[2173201]
coperto	[1719472]
personalità	[705725, 705744, 1795488, 1916290, 2381827, 2438139]
volto	[4616, 698821, 726578, 851705, 2815985, 3030472, 5182237]
ammettere	[373873, 934973, 1460334, 2143219, 2226870, 2745050, 4928178, 4928179]
guerra	[621023, 741748, 836683, 848194, 986493, 1147141, 1282847, 1349533, 1349892, 1543211, 1636982, 1758497, 1803941, 2005059, 2272536, 2420968, 2728004, 2746666, 3042998, 3092046, 3213551, 3268646, 3283324, 3283325, 3296188, 3533052, 3541632, 4542534, 4618723, 5100733, 5676779]
evitare	[859563, 1106807, 1255790, 1329025, 1754667, 1758723, 1867382, 1996115, 3185722, 4420949]
importanza	[4595, 377557, 1265056, 1794726, 1795566, 1857973, 1905270, 5981266]
sfruttare	[918413]
argomento	[713992, 713993, 1845042, 1845780, 1870191, 2162806, 2428302, 2428310, 2490189, 2590811, 2632781, 2997037, 2997135, 3030588, 3538511, 4474650, 4904526, 4956642, 5683687]
denuncia	[3250110]
sogno	[373736, 382273, 416725, 503162, 610261, 623013, 717823, 753127, 984983, 1245992, 1687518, 1758513, 1840907, 1840909, 1843341, 2028738, 2028747, 2442151, 2443843, 2444703, 2584360, 2585432, 2585443, 2950521, 3140939, 3233328, 3526883, 3548926, 4227795, 4819306, 4853098, 4971424, 7062849, 7534449, 7534450]
pastore	[3505962]
complesso	[1850535, 2038916, 3077830, 3618279, 3753377]
allievo	[896791, 2456093, 2456170, 3213019]
maggiormente	[2201288]
evidente	[425382, 878508, 1859696, 2209290, 2219146, 3352880, 4523170]
re	[637196, 691717, 702593, 820375, 992760, 1022992, 1117127, 1583474, 1722004, 1948358, 1964028, 2445084, 3027041, 3790092, 4722517, 5689294, 7776127]
passante	[2191941, 2784790, 2784791]
coinvolgere	[1347962, 1856769, 1957883, 2209462, 2282386, 2402026]
bilancia	[6592961, 6592962]
proposta	[4510, 497694, 937769, 1002142, 1106704, 1111491, 1543528, 1754624, 1759542, 1803801, 1804000, 1842563, 1860237, 2784689, 2784690, 2784818, 2784886, 3506993, 4553452, 4984418, 5002548, 6216960]
salutare	[397737, 634421, 918430, 1062173, 1588363, 1719099, 2056125, 2076173, 2853108, 6671996, 6671997, 6671998, 6671999]
occupazione	[1754707, 5635280]
spalla	[883116, 1278503]
intervento	[1765080, 1765095]
deciso	[1752384]
giudizio	[387335, 1795501, 1826046, 3280580, 3501635, 3501636, 3690971]
ciliegio	[409462, 409467]
compera	[707352, 999538]
acquisire	[1857161, 1857364, 2430725, 2430747]
fedele	[893711, 1211263]
liceo	[539006]
cespuglio	[1762755]
agio	[1010953, 2191926]
fissare	[438669, 1777042, 2205998, 2421233, 6882908, 7952110, 7952111]
reale	[399343, 1850333, 1964322, 2421425, 2602298, 3530074]
grammatica	[401629, 795945, 1285138, 1505958, 1835924, 2577081, 4999310, 5185757]
lettura	[1566477, 3307383]
abbigliamento	[1806522]
grosso	[634303, 724948, 904466, 1544283, 2412089, 2420844, 2428071, 2437216, 2437217, 2437219, 2437220, 2842654, 3372528, 3372529, 3553475, 3553476, 4904699, 5563181, 6217502]
punizione	[3678213, 3678214, 3678215, 3678216]
scelta	[889529, 1217424, 1234814, 1464039, 1464040, 1794015, 2178310, 2224309, 2278035, 2430886, 2437168, 2758148, 2758149, 2758150, 2759888, 2795229, 2795230, 2795231, 3240437, 3240438, 3423483, 3553995, 3553996, 3857450, 4758081, 5489729, 5672352]
alzare	[388066, 418997, 663792, 839318, 839358, 839359, 925216, 949486, 962171, 976897, 993155, 999575, 1073046, 1073047, 1096687, 1389615, 1541384, 1547072, 1794723, 2028703, 2028708, 2072315, 2128804, 2201521, 2233612, 2233613, 2233614, 2233615, 2417324, 3026476, 3039649, 3589966, 4072927, 5338037, 5338038, 5563452, 5830467, 5872760, 6217769, 7309235]
pianista	[384579, 500227, 758756, 914252, 1062126, 3065027, 5469403]
tesoro	[860687, 3387978, 3538731, 4620156]
politica	[373947, 719247, 1329316, 1427339, 1795501, 1803893, 1803899, 2275060, 2439010, 2748081, 2784671, 2784674, 2784733, 3841145, 3841146, 4484716, 5457420]
fonda	[2194351]
artista	[4383, 374417, 3081965, 3399401, 4831934, 4874139, 6607026, 7044645, 7242991]
chiacchierare	[381855, 1541461]
telegrafo	[999181, 999185]
piacevole	[1005854, 2196504, 2430419, 4532848]
disponibile	[1309711, 1809384, 2028935, 3338022, 6875079]
passo	[581756, 592076, 621178, 630153, 870396, 1183610, 1337551, 1907110, 1928012, 2191939, 2274678, 2275060, 2275563, 2426824, 2440426, 2574689, 3131548, 3406992, 3784837, 3784838, 4902352, 4917517]
legare	[1616179, 1841029, 3859906]
ingrassare	[4622, 2523976, 2523977]
scrittorio	[2440265]
ingannare	[936073, 1606313, 3164266, 5506734, 5506737, 5506799]
coprire	[637445, 645577, 718523, 1455157, 1677464, 1700583, 2430203, 2430214, 2435170, 2435851, 2500393, 2844268, 4922710, 4998946, 4998976, 5401970]
risalire	[1368164]
durata	[1846952, 1878239]
riguardo	[625071, 691447, 1714799, 1714801, 1754697, 1758819, 1803801, 2195390, 2195711, 2784606, 2784621, 2784720, 2784733, 2784743, 2784751, 2784790, 2784791, 2784796, 2784903, 2867846, 2867847, 3328841, 3510417, 4946188]
crollare	[570411]
scorrere	[1152808, 4922693]
riunire	[1735650, 1860234]
dettaglio	[777431, 992138, 1647197, 2337478, 2459304, 2921018, 2921026, 3260244, 5526369, 5526371]
orgoglio	[759894]
ascoltatore	[2733044]
neanche	[388478, 632286, 635124, 806730, 1111896, 1834075, 1841142, 1873710, 1873711, 4903041, 5440660, 5440661, 5440662, 5440663]
castello	[481571, 653889, 1117127, 1404602, 1772941, 1915032, 2054178, 2954056, 3132761, 3256845, 4473948, 5390974, 5934090, 7208449]
consegna	[350327, 3405784, 3405785]
osservare	[350618, 613820, 696967, 908594, 1520339, 1554603, 2191939, 2193268, 2219224, 2974371, 3116607, 4876103]
commissione	[1758493, 1758765, 1758819, 1758828, 1758844, 1758850, 3118149]
poliziotto	[634518, 955926, 1132138, 1333022, 1765105, 2476401, 2685546, 2784796, 4236541, 5770292]
profondo	[389498, 705725, 705744, 935066, 1859679, 2421876, 2421879, 2421881, 2430335, 3007455, 3239920, 3291799, 3690237, 7591875]
bordo	[969950, 1368173, 1762730, 1964165]
condizionatore	[2056101]
lista	[389110, 538990, 813564, 843459, 1073964, 1227254, 1978309, 3601809, 4922688, 4962620, 4991882, 8046177, 8046178, 8051478, 8051480]
mossa	[2716550, 2716551, 2716552]
portafoglio	[4437, 1455490, 1820721, 3265092, 3265093]
contatto	[350360, 740368, 755316, 841126, 979782, 2357256, 2437991, 2868506]
proprio	[4546, 4653, 350503, 351151, 380174, 569602, 612105, 760501, 780979, 896791, 900768, 932784, 967341, 990330, 999802, 1062180, 1128688, 1139060, 1173429, 1187874, 1232731, 1237872, 1300689, 1307964, 1324175, 1327085, 1583207, 1646039, 1693148, 1754669, 1755062, 1797945, 1803992, 1811343, 1843016, 1871480, 1874157, 1927716, 2057137, 2057148, 2072301, 2076062, 2078751, 2189318, 2196185, 2201303, 2209315, 2232934, 2241990, 2291749, 2305133, 2305134, 2305135, 2305136, 2383461, 2420398, 2426969, 2758474, 2878749, 3001399, 3018831, 3026875, 3056986, 3069362, 3102126, 3145539, 3234095, 3257380, 3266500, 3290716, 3343651, 3497269, 3545626, 3676232, 3751736, 3779124, 4857885, 4904345, 4939275, 4962364, 5033950, 5792115, 6699607]
ricordo	[386320, 539213, 625092, 634500, 706237, 2474488, 3030534, 4856269, 4986465, 5399318, 5444926]
curioso	[838287, 1012837, 2444140, 2715696, 3240929, 4847530]
mostrare	[4554, 350361, 382832, 395566, 606669, 616980, 616982, 625138, 978815, 1154085, 1239812, 1252663, 1256371, 1470279, 1611500, 1709298, 1794556, 2056141, 2090476, 2127885, 2189454, 2844734, 2845189, 2974114, 3030472, 3265092, 3265093, 3298087, 3298088, 3690265, 3770918, 4901550, 5652112]
maniera	[4537, 961785, 1326955, 1735655, 1758802, 1758803, 1759627, 1759630, 1759633, 1759636, 1759639, 1759642, 1759646, 1759648, 2398375, 2603489, 2983416, 4585438]
quindici	[1114793, 2056101, 2293690, 2574689, 4594994]
bisognare	[4381, 388787, 418297, 833626, 897760, 1272194, 1272195, 1303363, 1729430, 1754705, 1758799, 1767372, 1767393, 1807379, 1809328, 1828227, 1828228, 1841029, 1843919, 1843921, 2058427, 2209458, 2209460, 2263934, 2407687, 2760488, 3345455, 3548210, 3757808, 3757809, 3872505, 4267531, 4484103, 4484104]
scambio	[1329025, 1759552, 2421669]
cittadino	[4591, 409649, 432980, 670815, 1017085, 1353266, 1754667, 1758467, 1758788, 1765036, 1767238, 1795470, 1795548, 1866867, 1867034, 2077546, 2434624, 3421137, 5662286, 7665870]
mantenere	[727153, 841264, 979782, 1516964, 1758753, 1809328, 1907142, 1907143, 2028989, 2201303, 2574689, 2966518, 3020409]
tomba	[758446, 4405884, 4718301]
arabo	[426705, 538991, 610274, 863641, 1341750, 2151366, 4617377, 4617378, 6562806, 6563161]
invidioso	[4909376]
yogurt	[2721041]
contratto	[653750, 1155631, 1183501, 1688775, 2234206, 2234207, 2374921, 2696997, 2696999, 3165161, 3213205, 3231691, 3998956, 3998957, 4000917, 5169669, 5816046]
descrivere	[535840, 750418, 897248, 1618912, 1853829, 2031497, 2510494, 3026743, 3117547, 3284010, 5064999, 5065001, 5496591, 7033201]
smarrire	[4579898, 5962427]
puro	[4485, 2997135, 3490900, 4108967]
riparare	[375690, 378617, 382844, 412371, 650510, 883441, 883486, 935291, 978362, 992542, 995704, 995705, 1081581, 1467605, 2191913, 2527261, 2551907, 2551908, 2551910, 2551911, 3813748, 4585216, 5697033, 7952107, 7952108]
quaranta	[622290, 2189138]
peccare	[4571, 358298, 612735, 1807379, 2735162]
risultato	[859687, 1153223, 1758729, 1759523, 2035254, 2187674, 2261070, 2262691, 2352414, 2439116, 2466947, 2497879, 2842143, 2883363, 2883367, 3352980, 4602174, 5536505, 5626757, 5748805, 7726446, 7783813, 7783814]
coltivare	[966199, 4545345, 4588241]
scelto	[2423420]
fagiolo	[2433360, 2433363, 3374914]
attore	[1020115, 1020116, 2159856, 2467818, 3969577, 4837308, 5614008, 7915341, 7915342, 7915343, 7915344]
ritenere	[1636926, 1758720, 1919312, 2193459, 2434624, 3264130, 3339234]
candela	[387353, 2377793, 3361425, 3830410, 3830412, 7741769]
astronomia	[382269]
istituzione	[1758457, 1795464]
esaminare	[2195723, 2213900, 2402137, 3480492, 4962364]
portale	[2437011]
consiglio	[616030, 645977, 739046, 791347, 1307084, 1543226, 1566159, 1723168, 1758753, 1842730, 1866867, 2055835, 2195736, 2268223, 2381795, 2784658, 2784659, 2988869, 3268828, 3650564, 3698461, 4479004, 5172872, 5172873, 5172874, 5172875, 5172991, 5173004, 5524664, 7776128]
teorico	[1296406]
umano	[382157, 950273, 1512817, 1737172, 1765098, 1806206, 1821657, 1903724, 1912730, 2028986, 2193277, 2193357, 2195390, 2195711, 2201590, 2206952, 2263463, 2275563, 2433677, 2438157, 2449499, 3264401, 3284140, 3391642, 4630936, 4869038, 5202051, 5563181]
zona	[350856, 1765092, 2189117, 2420923, 2431187, 2557272, 2557273]
ingresso	[1565168, 2227345, 2457959, 3807090]
incontro	[926420, 987839, 1087374, 1260275, 1335588, 1445933, 1795486, 1866415, 2029110, 2232824, 2466878, 2915588, 3314117, 3511848, 3564467, 6171477]
trasferire	[531411, 630482, 1490074, 2510343, 2510391, 2752336, 6145581, 7124347]
speranza	[4572, 388772, 429388, 519101, 589636, 632989, 712356, 966474, 1196287, 1209097, 1273451, 1273452, 1504157, 1611610, 1737231, 1754643, 1758684, 1840907, 1840909, 2042374, 2180426, 2195376, 2196043, 2336368, 2493749, 3030534, 3463029, 4463708, 4463710, 4463711, 4463712, 5677883, 7062849]
riportare	[4579, 2131271, 2131273, 2733889, 2733890, 2733891, 2733892]
chissà	[1765896, 3671416]
gente	[380749, 380750, 613820, 621038, 727157, 835431, 839279, 839417, 979833, 984054, 984720, 1002114, 1012837, 1257065, 1282847, 1415092, 1415894, 1417106, 1586286, 1763871, 1763968, 1853095, 1853101, 1853110, 1853133, 1853138, 1905684, 2181519, 2191939, 2257992, 2260971, 2341995, 2475705, 2510421, 2730571, 2784736, 2887453, 2947860, 3088581, 3348361, 3441268, 3655097, 3751733, 3866124, 4244335, 4605223, 4642525, 4656927, 4903487, 4993723, 5615982, 6885165, 6885166, 7196212, 8010849]
indimenticabile	[4877166]
discarica	[1646130]
confrontare	[1844156, 1853101, 1853110, 1853133, 1853138, 2430893, 2998378]
timidezza	[1720860]
contenere	[379320, 426942, 920664, 1254010, 1269386, 1776145, 2512722, 2973408, 3493702, 3493716, 4831888, 4831957, 5154981, 7812126]
inglese	[350630, 359460, 373888, 374556, 375638, 375661, 377164, 379135, 379753, 379755, 380539, 380658, 380879, 383498, 386323, 399701, 409345, 409390, 411822, 425811, 426101, 426111, 430291, 503218, 522525, 535841, 566082, 612175, 627089, 630756, 631590, 635148, 635225, 645849, 645858, 679539, 705759, 712119, 716404, 744456, 744668, 749901, 757423, 758446, 778316, 806730, 819875, 820995, 830187, 835213, 838720, 840675, 841101, 841265, 851727, 872065, 930997, 933183, 943534, 949555, 955103, 962254, 967383, 991604, 999286, 1006680, 1018454, 1018455, 1018609, 1082668, 1111903, 1137903, 1183610, 1185159, 1210816, 1250577, 1271185, 1285138, 1307449, 1471841, 1471842, 1494434, 1494435, 1509185, 1551239, 1552661, 1605494, 1650061, 1664848, 1688510, 1752395, 1812786, 1816445, 1856619, 1857364, 1878553, 1880206, 1963799, 1963802, 2010222, 2010223, 2056030, 2137478, 2147878, 2189466, 2197900, 2227882, 2394763, 2433921, 2445140, 2560194, 2587740, 2681907, 2734728, 2746626, 2795535, 2842654, 3026778, 3077830, 3343612, 3347526, 3352155, 3473533, 3529869, 3548436, 3548437, 3662918, 3662919, 3760897, 4251672, 4251677, 4359676, 4412847, 4431364, 4747921, 4750156, 4750175, 5172966, 5172967, 5172968, 5172969, 5418068, 5418070, 5418071, 5418072, 5418073, 5418074, 6038473, 6632674, 6912011]
rotondo	[653788, 653790]
lotteria	[996110, 1451037, 3361207, 3361209, 4573005, 4573006, 4573007, 4573008]
dibattito	[1765066, 2147878]
editoriale	[3264147]
commerciale	[644376, 1857364, 6004500, 6004501, 7775142]
motivazione	[715665]
consumo	[1759547, 1765048, 2416904]
traduttore	[541772]
impegnare	[4440, 585835, 1758457, 1964593, 2918833, 3051798, 3051799, 3158363, 3379644, 3572365, 3652895, 3928502, 4313895, 5351735, 6931373, 6931375, 6931376, 6931377, 6931382, 6931383, 6931384, 6931385]
conseguenza	[529188, 1100099, 1100100, 1754703, 1763871, 2510435, 2567695, 3751657]
cima	[1541561, 1854199, 1865362, 1865363, 2417664, 2823746, 3321112, 8046177, 8046178, 8051478]
direttamente	[609102, 2784701, 3290750]
rappresentare	[833616, 833617, 833618, 841101, 1795464, 1795470, 1795478, 1795486, 1795488, 1795548, 1795566, 2420403, 2426824, 2426845, 2438155, 2439006, 3350711, 4420737]
cervo	[342137, 7223173]
favorire	[1755006, 2029086, 2437991]
sepolto	[1931689]
zampa	[377220]
accorgere	[1739764, 1801884, 2555790, 2723001, 2723002, 2723003, 2723004, 2723005, 2723006, 4064161, 4962399]
sottoporre	[602293, 749956, 2421564]
fede	[4607, 392518, 1018725, 1664836, 2057137, 2438466, 2459729, 3048641, 4700837]
terzo	[1302970, 1754638, 1758461, 1758484, 2430214, 3029369, 4984358, 5401185, 7089242]
arricchire	[547100, 2381951, 2437991, 4482136]
collaborazione	[2227490]
duro	[425862, 663063, 874313, 893760, 893761, 893763, 1000834, 1255583, 1303394, 1312501, 1347154, 1391628, 1426788, 1495392, 1559763, 2201503, 2427303, 2560194, 2727223, 3284140, 4476394, 6217464, 7321547]
cinese	[4500, 379138, 379140, 448386, 524257, 566708, 626335, 679543, 756686, 756690, 772303, 791254, 795945, 826741, 929072, 1010953, 1098171, 1250946, 1250983, 1273861, 1286667, 1494434, 1494435, 1687405, 1687407, 1710226, 1717909, 1741384, 1868530, 1868531, 1869109, 2132834, 2219163, 2337452, 2337456, 2337460, 2453140, 2703725, 2703726, 2703727, 2703728, 2897712, 6612307, 6757554, 7783816, 7783817, 7783818, 7783819, 7783820, 7783821, 7783822, 7783823]
disporre	[620661, 621740, 1002608, 1352896, 1352897, 1840909, 2127898, 2501704, 3264107, 4295247, 4295253, 4553452, 6611499]
appoggio	[1792094, 2465369]
indicare	[612718, 740368, 984742, 1759563, 1806700, 2434424, 3572212, 3572214, 4589395, 4605222, 4605223]
uccidere	[625026, 712724, 908623, 986493, 1000817, 1000996, 1132138, 1704219, 2147878, 2189318, 2420403, 2444140, 2459666, 2489493, 2594306, 2594307, 2894599, 3235815, 3313660, 3399134, 3556993, 3556994, 4227795, 4369861, 4489747, 4489748, 4489757, 4489763, 4489765, 4629782]
riflettere	[377548, 1225081, 1993157, 2272178, 2272237, 2272367, 2381827, 2784689, 2784690, 3385724, 3711301, 4564806, 4922744]
disegno	[1554261, 3078245]
ostruire	[1827096, 1827251, 1827257]
discendere	[976832, 2056533]
gestire	[1539321, 1910190, 3425603]
sostanza	[966176, 1005936, 1545193, 1545194, 1796343]
conoscenza	[762845, 865135, 865339, 1100246, 1135508, 1298934, 1326980, 1759533, 1759536, 1759552, 1765053, 1766542, 1851297, 1857364, 2430335, 2436311, 2437991, 2439819, 2442151, 2442391, 2632781, 2838522, 3495597, 7348806]
fastidio	[3343479]
costruzione	[416930, 750019, 995816, 1759539, 1795548, 1796343, 1856712, 2216531, 3409487, 3410107]
incubo	[1468951, 8469475]
grazia	[382056, 382155, 382975, 999244, 1329025, 2514211, 3026345, 3157661, 3260873, 3260874, 6001608]
mente	[4445, 1002142, 1010838, 1700004, 1803983, 1849089, 1905383, 2045698, 2162806, 2433677, 2485412, 3296193, 3343494, 3463031, 3671416, 3863625, 3863739, 4391450, 4933210, 7322095, 8010849]
carriera	[792362, 2031670, 3426024, 6765902]
assumere	[841265, 1687408, 1796030, 1851389, 3158771, 3208295, 3343619, 3615623, 4922690]
negare	[632058, 1276318, 2347180]
genere	[869684, 991644, 1544971, 1609859, 1622780, 1803888, 1810107, 1924830, 2437234, 2481936, 2529730, 2622252, 2622253, 2708690, 2708691, 3421434, 3483041, 3483043, 4089547, 4829515, 5563181, 6166665]
benissimo	[1873953, 3013342]
segnale	[418772, 2003332, 2219157, 2219163, 2219171, 2437234, 2945357, 2945358, 2945359, 2945360, 2945362, 2945363, 2945365, 2945366, 3354616]
progetto	[4440, 4514, 373842, 373843, 610070, 693725, 1083154, 1239518, 1477719, 1477720, 1510625, 1510629, 1763762, 1763786, 1786040, 1786046, 1806520, 1834083, 1846947, 1846952, 1850317, 1850321, 1850333, 1850343, 1850353, 1850373, 1859690, 1905592, 1910708, 2213890, 2402142, 2510372, 2510373, 2696570, 2784720, 3343649, 3392419, 3392420, 3437419, 3437420, 3457442, 3641515, 4940872, 5098950, 5469596]
sostituire	[499910]
azienda	[1838478, 1838484, 1978309, 2050233, 2078798, 2213818, 2213900, 3456502, 5166615, 5166616, 5470645]
marciapiede	[4998946, 4998976]
impaziente	[1428986, 1543266, 2022773, 2867833, 2867834, 2867835, 2867837, 2867838, 2867839, 2868404, 2868405, 3996524]
sostenere	[1089446, 1754624, 1758493, 1759552, 1763762, 1763786, 1871480, 2456940, 2522513, 3391613, 3391616, 3391622, 3391624, 3410472, 4937542, 5585679, 5585682]
perfino	[738829, 1616179, 2057131, 2811596]
duramente	[621201, 645937, 716999, 948079, 1086137, 3262888, 3294121, 3388923, 4509047, 4509049, 4509050, 4509051]
caratteristica	[1872727, 2112390, 2193459, 2427303, 3319143]
leggenda	[2398441, 2398442]
generazione	[842622, 1759536, 1794754, 2201517, 2456010]
sfida	[1317427, 1432905, 2213512, 2426824, 2438139, 4829573, 4925247, 6907334, 6907335]
disturbo	[1916290, 2989191, 3348361]
sviluppo	[1329316, 1866867, 2423094, 2428407, 2437991, 2696570, 2696589, 3316553, 3641400, 4878272]
inoltre	[1758806, 2217608]
ferire	[382929, 625146, 724980, 893700, 1518376, 1544971, 1762755, 1797921, 1797922, 1797923, 2028918, 2209370, 2215504, 2963082, 2963083, 3874066]
mestiere	[1754705, 1850829]
ovviamente	[5172867]
alternare	[3030534]
divertire	[4633, 930652, 1552017, 1552018, 1562776, 1874157, 2476415, 4573003, 7368931, 8294919]
visitatore	[350408, 622230]
inquinamento	[2196491]
voto	[664227, 2189376, 3338176, 3338177, 3338187]
copia	[819960, 2576399, 3334068]
superare	[1645292, 1720860, 1842620, 1842961, 3350709, 4509047, 4509049]
utilizzare	[609456, 668049, 710704, 715198, 931787, 1020340, 1105333, 1135032, 1508013, 1508014, 1545255, 1545258, 1545260, 1545271, 1545274, 1545277, 1545280, 1545283, 1547426, 1834075, 1872402, 1911305, 2201446, 2421618, 2421639, 2455983, 2456093, 3116607, 3319387, 3410107, 3522328, 3548210]
condividere	[1342569, 1416170, 1416171, 1706763, 1858106, 1928042, 2939408, 3655156, 3655157, 4225370, 4225371]
fisso	[1616478, 1616480, 1722515, 1802937]
mille	[382975, 428090, 884276, 1323807, 1419263, 1646029, 1664529, 1797716, 1866684, 2414905, 2784177, 3026345, 3378467, 4916982, 5882934]
onore	[1535793, 1637440, 1795566, 3187063, 3607212, 3985114]
passione	[439745, 2460049, 4974539]
capitare	[1066761, 1432399, 2734926, 3297776, 3341350, 4904345, 5006259, 5006260]
base	[566708, 1504305, 1578295, 1700005, 1768314, 2456034, 2456322, 2943707, 3529264]
contattare	[1073334]
comprensibile	[1687448, 1765036, 2416289, 3319143]
