promettere	Condizionale	Passato	3s	avrebbe promettuto
promettere	Condizionale	Passato	1p	avremmo promettuto
promettere	Condizionale	Passato	2p	avreste promettuto
promettere	Condizionale	Passato	3p	avrebbero promettuto
promettere	Imperativo	Presente	2s	prometti
promettere	Imperativo	Presente	2p	promettete
promettere	Infinito	Presente	/	promettere
promettere	Infinito	Passato	/	avere promettuto
promettere	Gerundio	Presente	/	promettendo
promettere	Gerundio	Passato	/	avendo promettuto
raffigurare	Indicativo	Presente	1s	raffiguro
raffigurare	Indicativo	Presente	2s	raffiguri
raffigurare	Indicativo	Presente	3s	raffigura
raffigurare	Indicativo	Presente	1p	raffiguriamo
raffigurare	Indicativo	Presente	2p	raffigurate
raffigurare	Indicativo	Presente	3p	raffigurano
raffigurare	Indicativo	Passato Prossimo	1s	ho raffigurato
raffigurare	Indicativo	Passato Prossimo	2s	hai raffigurato
raffigurare	Indicativo	Passato Prossimo	3s	ha raffigurato
raffigurare	Indicativo	Passato Prossimo	1p	abbiamo raffigurato
raffigurare	Indicativo	Passato Prossimo	2p	avete raffigurato
raffigurare	Indicativo	Passato Prossimo	3p	hanno raffigurato
raffigurare	Indicativo	Imperfetto	1s	raffiguravo
raffigurare	Indicativo	Imperfetto	2s	raffiguravi
raffigurare	Indicativo	Imperfetto	3s	raffigurava
raffigurare	Indicativo	Imperfetto	1p	raffiguravamo
raffigurare	Indicativo	Imperfetto	2p	raffiguravate
raffigurare	Indicativo	Imperfetto	3p	raffiguravano
raffigurare	Indicativo	Trapassato Prossimo	1s	avevo raffigurato
raffigurare	Indicativo	Trapassato Prossimo	2s	avevi raffigurato
raffigurare	Indicativo	Trapassato Prossimo	3s	aveva raffigurato
raffigurare	Indicativo	Trapassato Prossimo	1p	avevamo raffigurato
raffigurare	Indicativo	Trapassato Prossimo	2p	avevate raffigurato
raffigurare	Indicativo	Trapassato Prossimo	3p	avevano raffigurato
raffigurare	Indicativo	Passato Remoto	1s	raffigurai
raffigurare	Indicativo	Passato Remoto	2s	raffigurasti
raffigurare	Indicativo	Passato Remoto	3s	raffigurò
raffigurare	Indicativo	Passato Remoto	1p	raffigurammo
raffigurare	Indicativo	Passato Remoto	2p	raffiguraste
raffigurare	Indicativo	Passato Remoto	3p	raffigurarono
raffigurare	Indicativo	Futuro Semplice	1s	raffigurerò
raffigurare	Indicativo	Futuro Semplice	2s	raffigurerai
raffigurare	Indicativo	Futuro Semplice	3s	raffigurerà
raffigurare	Indicativo	Futuro Semplice	1p	raffigureremo
raffigurare	Indicativo	Futuro Semplice	2p	raffigurerete
raffigurare	Indicativo	Futuro Semplice	3p	raffigureranno
raffigurare	Indicativo	Futuro Anteriore	1s	avrò raffigurato
raffigurare	Indicativo	Futuro Anteriore	2s	avrai raffigurato
raffigurare	Indicativo	Futuro Anteriore	3s	avrà raffigurato
raffigurare	Indicativo	Futuro Anteriore	1p	avremo raffigurato
raffigurare	Indicativo	Futuro Anteriore	2p	avrete raffigurato
raffigurare	Indicativo	Futuro Anteriore	3p	avranno raffigurato
raffigurare	Congiuntivo	Presente	1s	raffiguri
raffigurare	Congiuntivo	Presente	2s	raffiguri
raffigurare	Congiuntivo	Presente	3s	raffiguri
raffigurare	Congiuntivo	Presente	1p	raffiguriamo
raffigurare	Congiuntivo	Presente	2p	raffiguriate
raffigurare	Congiuntivo	Presente	3p	raffigurino
raffigurare	Congiuntivo	Passato	1s	abbia raffigurato
raffigurare	Congiuntivo	Passato	2s	abbia raffigurato
raffigurare	Congiuntivo	Passato	3s	abbia raffigurato
raffigurare	Congiuntivo	Passato	1p	abbiamo raffigurato
raffigurare	Congiuntivo	Passato	2p	abbiate raffigurato
raffigurare	Congiuntivo	Passato	3p	abbiano raffigurato
raffigurare	Congiuntivo	Imperfetto	1s	raffigurassi
raffigurare	Congiuntivo	Imperfetto	2s	raffigurassi
raffigurare	Congiuntivo	Imperfetto	3s	raffigurasse
raffigurare	Congiuntivo	Imperfetto	1p	raffigurassimo
raffigurare	Congiuntivo	Imperfetto	2p	raffiguraste
raffigurare	Congiuntivo	Imperfetto	3p	raffigurassero
raffigurare	Congiuntivo	Trapassato	1s	avessi raffigurato
raffigurare	Congiuntivo	Trapassato	2s	avessi raffigurato
raffigurare	Congiuntivo	Trapassato	3s	avesse raffigurato
raffigurare	Congiuntivo	Trapassato	1p	avessimo raffigurato
raffigurare	Congiuntivo	Trapassato	2p	aveste raffigurato
raffigurare	Congiuntivo	Trapassato	3p	avessero raffigurato
raffigurare	Condizionale	Presente	1s	raffigurerei
raffigurare	Condizionale	Presente	2s	raffigureresti
raffigurare	Condizionale	Presente	3s	raffigurerebbe
raffigurare	Condizionale	Presente	1p	raffigureremmo
raffigurare	Condizionale	Presente	2p	raffigurereste
raffigurare	Condizionale	Presente	3p	raffigurerebbero
raffigurare	Condizionale	Passato	1s	avrei raffigurato
raffigurare	Condizionale	Passato	2s	avresti raffigurato
raffigurare	Condizionale	Passato	3s	avrebbe raffigurato
raffigurare	Condizionale	Passato	1p	avremmo raffigurato
raffigurare	Condizionale	Passato	2p	avreste raffigurato
raffigurare	Condizionale	Passato	3p	avrebbero raffigurato
raffigurare	Imperativo	Presente	2s	raffigura
raffigurare	Imperativo	Presente	2p	raffigurate
raffigurare	Infinito	Presente	/	raffigurare
raffigurare	Infinito	Passato	/	avere raffigurato
raffigurare	Gerundio	Presente	/	raffigurando
raffigurare	Gerundio	Passato	/	avendo raffigurato
superare	Indicativo	Presente	1s	supero
superare	Indicativo	Presente	2s	superi
superare	Indicativo	Presente	3s	supera
superare	Indicativo	Presente	1p	superiamo
superare	Indicativo	Presente	2p	superate
superare	Indicativo	Presente	3p	superano
superare	Indicativo	Passato Prossimo	1s	ho superato
superare	Indicativo	Passato Prossimo	2s	hai superato
superare	Indicativo	Passato Prossimo	3s	ha superato
superare	Indicativo	Passato Prossimo	1p	abbiamo superato
superare	Indicativo	Passato Prossimo	2p	avete superato
superare	Indicativo	Passato Prossimo	3p	hanno superato
superare	Indicativo	Imperfetto	1s	superavo
superare	Indicativo	Imperfetto	2s	superavi
superare	Indicativo	Imperfetto	3s	superava
superare	Indicativo	Imperfetto	1p	superavamo
superare	Indicativo	Imperfetto	2p	superavate
superare	Indicativo	Imperfetto	3p	superavano
superare	Indicativo	Trapassato Prossimo	1s	avevo superato
superare	Indicativo	Trapassato Prossimo	2s	avevi superato
superare	Indicativo	Trapassato Prossimo	3s	aveva superato
superare	Indicativo	Trapassato Prossimo	1p	avevamo superato
superare	Indicativo	Trapassato Prossimo	2p	avevate superato
superare	Indicativo	Trapassato Prossimo	3p	avevano superato
superare	Indicativo	Passato Remoto	1s	superai
superare	Indicativo	Passato Remoto	2s	superasti
superare	Indicativo	Passato Remoto	3s	superò
superare	Indicativo	Passato Remoto	1p	superammo
superare	Indicativo	Passato Remoto	2p	superaste
superare	Indicativo	Passato Remoto	3p	superarono
superare	Indicativo	Futuro Semplice	1s	supererò
superare	Indicativo	Futuro Semplice	2s	supererai
superare	Indicativo	Futuro Semplice	3s	supererà
superare	Indicativo	Futuro Semplice	1p	supereremo
superare	Indicativo	Futuro Semplice	2p	supererete
superare	Indicativo	Futuro Semplice	3p	supereranno
superare	Indicativo	Futuro Anteriore	1s	avrò superato
superare	Indicativo	Futuro Anteriore	2s	avrai superato
superare	Indicativo	Futuro Anteriore	3s	avrà superato
superare	Indicativo	Futuro Anteriore	1p	avremo superato
superare	Indicativo	Futuro Anteriore	2p	avrete superato
superare	Indicativo	Futuro Anteriore	3p	avranno superato
superare	Congiuntivo	Presente	1s	superi
superare	Congiuntivo	Presente	2s	superi
superare	Congiuntivo	Presente	3s	superi
superare	Congiuntivo	Presente	1p	superiamo
superare	Congiuntivo	Presente	2p	superiate
superare	Congiuntivo	Presente	3p	superino
superare	Congiuntivo	Passato	1s	abbia superato
superare	Congiuntivo	Passato	2s	abbia superato
superare	Congiuntivo	Passato	3s	abbia superato
superare	Congiuntivo	Passato	1p	abbiamo superato
superare	Congiuntivo	Passato	2p	abbiate superato
superare	Congiuntivo	Passato	3p	abbiano superato
superare	Congiuntivo	Imperfetto	1s	superassi
superare	Congiuntivo	Imperfetto	2s	superassi
superare	Congiuntivo	Imperfetto	3s	superasse
superare	Congiuntivo	Imperfetto	1p	superassimo
superare	Congiuntivo	Imperfetto	2p	superaste
superare	Congiuntivo	Imperfetto	3p	superassero
superare	Congiuntivo	Trapassato	1s	avessi superato
superare	Congiuntivo	Trapassato	2s	avessi superato
superare	Congiuntivo	Trapassato	3s	avesse superato
superare	Congiuntivo	Trapassato	1p	avessimo superato
superare	Congiuntivo	Trapassato	2p	aveste superato
superare	Congiuntivo	Trapassato	3p	avessero superato
superare	Condizionale	Presente	1s	supererei
superare	Condizionale	Presente	2s	supereresti
superare	Condizionale	Presente	3s	supererebbe
superare	Condizionale	Presente	1p	supereremmo
superare	Condizionale	Presente	2p	superereste
superare	Condizionale	Presente	3p	supererebbero
superare	Condizionale	Passato	1s	avrei superato
superare	Condizionale	Passato	2s	avresti superato
superare	Condizionale	Passato	3s	avrebbe superato
superare	Condizionale	Passato	1p	avremmo superato
superare	Condizionale	Passato	2p	avreste superato
superare	Condizionale	Passato	3p	avrebbero superato
superare	Imperativo	Presente	2s	supera
superare	Imperativo	Presente	2p	superate
superare	Infinito	Presente	/	superare
superare	Infinito	Passato	/	avere superato
superare	Gerundio	Presente	/	superando
superare	Gerundio	Passato	/	avendo superato
assicurare	Indicativo	Presente	1s	assicuro
assicurare	Indicativo	Presente	2s	assicuri
assicurare	Indicativo	Presente	3s	assicura
assicurare	Indicativo	Presente	1p	assicuriamo
assicurare	Indicativo	Presente	2p	assicurate
assicurare	Indicativo	Presente	3p	assicurano
assicurare	Indicativo	Passato Prossimo	1s	ho assicurato
assicurare	Indicativo	Passato Prossimo	2s	hai assicurato
assicurare	Indicativo	Passato Prossimo	3s	ha assicurato
assicurare	Indicativo	Passato Prossimo	1p	abbiamo assicurato
assicurare	Indicativo	Passato Prossimo	2p	avete assicurato
assicurare	Indicativo	Passato Prossimo	3p	hanno assicurato
assicurare	Indicativo	Imperfetto	1s	assicuravo
assicurare	Indicativo	Imperfetto	2s	assicuravi
assicurare	Indicativo	Imperfetto	3s	assicurava
assicurare	Indicativo	Imperfetto	1p	assicuravamo
assicurare	Indicativo	Imperfetto	2p	assicuravate
assicurare	Indicativo	Imperfetto	3p	assicuravano
assicurare	Indicativo	Trapassato Prossimo	1s	avevo assicurato
assicurare	Indicativo	Trapassato Prossimo	2s	avevi assicurato
assicurare	Indicativo	Trapassato Prossimo	3s	aveva assicurato
assicurare	Indicativo	Trapassato Prossimo	1p	avevamo assicurato
assicurare	Indicativo	Trapassato Prossimo	2p	avevate assicurato
assicurare	Indicativo	Trapassato Prossimo	3p	avevano assicurato
assicurare	Indicativo	Passato Remoto	1s	assicurai
assicurare	Indicativo	Passato Remoto	2s	assicurasti
assicurare	Indicativo	Passato Remoto	3s	assicurò
assicurare	Indicativo	Passato Remoto	1p	assicurammo
assicurare	Indicativo	Passato Remoto	2p	assicuraste
assicurare	Indicativo	Passato Remoto	3p	assicurarono
assicurare	Indicativo	Futuro Semplice	1s	assicurerò
assicurare	Indicativo	Futuro Semplice	2s	assicurerai
assicurare	Indicativo	Futuro Semplice	3s	assicurerà
assicurare	Indicativo	Futuro Semplice	1p	assicureremo
assicurare	Indicativo	Futuro Semplice	2p	assicurerete
assicurare	Indicativo	Futuro Semplice	3p	assicureranno
assicurare	Indicativo	Futuro Anteriore	1s	avrò assicurato
assicurare	Indicativo	Futuro Anteriore	2s	avrai assicurato
assicurare	Indicativo	Futuro Anteriore	3s	avrà assicurato
assicurare	Indicativo	Futuro Anteriore	1p	avremo assicurato
assicurare	Indicativo	Futuro Anteriore	2p	avrete assicurato
assicurare	Indicativo	Futuro Anteriore	3p	avranno assicurato
assicurare	Congiuntivo	Presente	1s	assicuri
assicurare	Congiuntivo	Presente	2s	assicuri
assicurare	Congiuntivo	Presente	3s	assicuri
assicurare	Congiuntivo	Presente	1p	assicuriamo
assicurare	Congiuntivo	Presente	2p	assicuriate
assicurare	Congiuntivo	Presente	3p	assicurino
assicurare	Congiuntivo	Passato	1s	abbia assicurato
assicurare	Congiuntivo	Passato	2s	abbia assicurato
assicurare	Congiuntivo	Passato	3s	abbia assicurato
assicurare	Congiuntivo	Passato	1p	abbiamo assicurato
assicurare	Congiuntivo	Passato	2p	abbiate assicurato
assicurare	Congiuntivo	Passato	3p	abbiano assicurato
assicurare	Congiuntivo	Imperfetto	1s	assicurassi
assicurare	Congiuntivo	Imperfetto	2s	assicurassi
assicurare	Congiuntivo	Imperfetto	3s	assicurasse
assicurare	Congiuntivo	Imperfetto	1p	assicurassimo
assicurare	Congiuntivo	Imperfetto	2p	assicuraste
assicurare	Congiuntivo	Imperfetto	3p	assicurassero
assicurare	Congiuntivo	Trapassato	1s	avessi assicurato
assicurare	Congiuntivo	Trapassato	2s	avessi assicurato
assicurare	Congiuntivo	Trapassato	3s	avesse assicurato
assicurare	Congiuntivo	Trapassato	1p	avessimo assicurato
assicurare	Congiuntivo	Trapassato	2p	aveste assicurato
assicurare	Congiuntivo	Trapassato	3p	avessero assicurato
assicurare	Condizionale	Presente	1s	assicurerei
assicurare	Condizionale	Presente	2s	assicureresti
assicurare	Condizionale	Presente	3s	assicurerebbe
assicurare	Condizionale	Presente	1p	assicureremmo
assicurare	Condizionale	Presente	2p	assicurereste
assicurare	Condizionale	Presente	3p	assicurerebbero
assicurare	Condizionale	Passato	1s	avrei assicurato
assicurare	Condizionale	Passato	2s	avresti assicurato
assicurare	Condizionale	Passato	3s	avrebbe assicurato
assicurare	Condizionale	Passato	1p	avremmo assicurato
assicurare	Condizionale	Passato	2p	avreste assicurato
assicurare	Condizionale	Passato	3p	avrebbero assicurato
assicurare	Imperativo	Presente	2s	assicura
assicurare	Imperativo	Presente	2p	assicurate
assicurare	Infinito	Presente	/	assicurare
assicurare	Infinito	Passato	/	avere assicurato
assicurare	Gerundio	Presente	/	assicurando
assicurare	Gerundio	Passato	/	avendo assicurato
scaricare	Indicativo	Presente	1s	scarico
scaricare	Indicativo	Presente	2s	scarici
scaricare	Indicativo	Presente	3s	scarica
scaricare	Indicativo	Presente	1p	scariciamo
scaricare	Indicativo	Presente	2p	scaricate
scaricare	Indicativo	Presente	3p	scaricano
scaricare	Indicativo	Passato Prossimo	1s	ho scaricato
scaricare	Indicativo	Passato Prossimo	2s	hai scaricato
scaricare	Indicativo	Passato Prossimo	3s	ha scaricato
scaricare	Indicativo	Passato Prossimo	1p	abbiamo scaricato
scaricare	Indicativo	Passato Prossimo	2p	avete scaricato
scaricare	Indicativo	Passato Prossimo	3p	hanno scaricato
scaricare	Indicativo	Imperfetto	1s	scaricavo
scaricare	Indicativo	Imperfetto	2s	scaricavi
scaricare	Indicativo	Imperfetto	3s	scaricava
scaricare	Indicativo	Imperfetto	1p	scaricavamo
scaricare	Indicativo	Imperfetto	2p	scaricavate
scaricare	Indicativo	Imperfetto	3p	scaricavano
scaricare	Indicativo	Trapassato Prossimo	1s	avevo scaricato
scaricare	Indicativo	Trapassato Prossimo	2s	avevi scaricato
scaricare	Indicativo	Trapassato Prossimo	3s	aveva scaricato
scaricare	Indicativo	Trapassato Prossimo	1p	avevamo scaricato
scaricare	Indicativo	Trapassato Prossimo	2p	avevate scaricato
scaricare	Indicativo	Trapassato Prossimo	3p	avevano scaricato
scaricare	Indicativo	Passato Remoto	1s	scaricai
scaricare	Indicativo	Passato Remoto	2s	scaricasti
scaricare	Indicativo	Passato Remoto	3s	scaricò
scaricare	Indicativo	Passato Remoto	1p	scaricammo
scaricare	Indicativo	Passato Remoto	2p	scaricaste
scaricare	Indicativo	Passato Remoto	3p	scaricarono
scaricare	Indicativo	Futuro Semplice	1s	scaricerò
scaricare	Indicativo	Futuro Semplice	2s	scaricerai
scaricare	Indicativo	Futuro Semplice	3s	scaricerà
scaricare	Indicativo	Futuro Semplice	1p	scariceremo
scaricare	Indicativo	Futuro Semplice	2p	scaricerete
scaricare	Indicativo	Futuro Semplice	3p	scariceranno
scaricare	Indicativo	Futuro Anteriore	1s	avrò scaricato
scaricare	Indicativo	Futuro Anteriore	2s	avrai scaricato
scaricare	Indicativo	Futuro Anteriore	3s	avrà scaricato
scaricare	Indicativo	Futuro Anteriore	1p	avremo scaricato
scaricare	Indicativo	Futuro Anteriore	2p	avrete scaricato
scaricare	Indicativo	Futuro Anteriore	3p	avranno scaricato
scaricare	Congiuntivo	Presente	1s	scarici
scaricare	Congiuntivo	Presente	2s	scarici
scaricare	Congiuntivo	Presente	3s	scarici
scaricare	Congiuntivo	Presente	1p	scariciamo
scaricare	Congiuntivo	Presente	2p	scariciate
scaricare	Congiuntivo	Presente	3p	scaricino
scaricare	Congiuntivo	Passato	1s	abbia scaricato
scaricare	Congiuntivo	Passato	2s	abbia scaricato
scaricare	Congiuntivo	Passato	3s	abbia scaricato
scaricare	Congiuntivo	Passato	1p	abbiamo scaricato
scaricare	Congiuntivo	Passato	2p	abbiate scaricato
scaricare	Congiuntivo	Passato	3p	abbiano scaricato
scaricare	Congiuntivo	Imperfetto	1s	scaricassi
scaricare	Congiuntivo	Imperfetto	2s	scaricassi
scaricare	Congiuntivo	Imperfetto	3s	scaricasse
scaricare	Congiuntivo	Imperfetto	1p	scaricassimo
scaricare	Congiuntivo	Imperfetto	2p	scaricaste
scaricare	Congiuntivo	Imperfetto	3p	scaricassero
scaricare	Congiuntivo	Trapassato	1s	avessi scaricato
scaricare	Congiuntivo	Trapassato	2s	avessi scaricato
scaricare	Congiuntivo	Trapassato	3s	avesse scaricato
scaricare	Congiuntivo	Trapassato	1p	avessimo scaricato
scaricare	Congiuntivo	Trapassato	2p	aveste scaricato
scaricare	Congiuntivo	Trapassato	3p	avessero scaricato
scaricare	Condizionale	Presente	1s	scaricerei
scaricare	Condizionale	Presente	2s	scariceresti
scaricare	Condizionale	Presente	3s	scaricerebbe
scaricare	Condizionale	Presente	1p	scariceremmo
scaricare	Condizionale	Presente	2p	scaricereste
scaricare	Condizionale	Presente	3p	scaricerebbero
scaricare	Condizionale	Passato	1s	avrei scaricato
scaricare	Condizionale	Passato	2s	avresti scaricato
scaricare	Condizionale	Passato	3s	avrebbe scaricato
scaricare	Condizionale	Passato	1p	avremmo scaricato
scaricare	Condizionale	Passato	2p	avreste scaricato
scaricare	Condizionale	Passato	3p	avrebbero scaricato
scaricare	Imperativo	Presente	2s	scarica
scaricare	Imperativo	Presente	2p	scaricate
scaricare	Infinito	Presente	/	scaricare
scaricare	Infinito	Passato	/	avere scaricato
scaricare	Gerundio	Presente	/	scaricando
scaricare	Gerundio	Passato	/	avendo scaricato
mandare	Indicativo	Presente	1s	mando
mandare	Indicativo	Presente	2s	mandi
mandare	Indicativo	Presente	3s	manda
mandare	Indicativo	Presente	1p	mandiamo
mandare	Indicativo	Presente	2p	mandate
mandare	Indicativo	Presente	3p	mandano
mandare	Indicativo	Passato Prossimo	1s	ho mandato
mandare	Indicativo	Passato Prossimo	2s	hai mandato
mandare	Indicativo	Passato Prossimo	3s	ha mandato
mandare	Indicativo	Passato Prossimo	1p	abbiamo mandato
mandare	Indicativo	Passato Prossimo	2p	avete mandato
mandare	Indicativo	Passato Prossimo	3p	hanno mandato
mandare	Indicativo	Imperfetto	1s	mandavo
mandare	Indicativo	Imperfetto	2s	mandavi
mandare	Indicativo	Imperfetto	3s	mandava
mandare	Indicativo	Imperfetto	1p	mandavamo
mandare	Indicativo	Imperfetto	2p	mandavate
mandare	Indicativo	Imperfetto	3p	mandavano
mandare	Indicativo	Trapassato Prossimo	1s	avevo mandato
mandare	Indicativo	Trapassato Prossimo	2s	avevi mandato
mandare	Indicativo	Trapassato Prossimo	3s	aveva mandato
mandare	Indicativo	Trapassato Prossimo	1p	avevamo mandato
mandare	Indicativo	Trapassato Prossimo	2p	avevate mandato
mandare	Indicativo	Trapassato Prossimo	3p	avevano mandato
mandare	Indicativo	Passato Remoto	1s	mandai
mandare	Indicativo	Passato Remoto	2s	mandasti
mandare	Indicativo	Passato Remoto	3s	mandò
mandare	Indicativo	Passato Remoto	1p	mandammo
mandare	Indicativo	Passato Remoto	2p	mandaste
mandare	Indicativo	Passato Remoto	3p	mandarono
mandare	Indicativo	Futuro Semplice	1s	manderò
mandare	Indicativo	Futuro Semplice	2s	manderai
mandare	Indicativo	Futuro Semplice	3s	manderà
mandare	Indicativo	Futuro Semplice	1p	manderemo
mandare	Indicativo	Futuro Semplice	2p	manderete
mandare	Indicativo	Futuro Semplice	3p	manderanno
mandare	Indicativo	Futuro Anteriore	1s	avrò mandato
mandare	Indicativo	Futuro Anteriore	2s	avrai mandato
mandare	Indicativo	Futuro Anteriore	3s	avrà mandato
mandare	Indicativo	Futuro Anteriore	1p	avremo mandato
mandare	Indicativo	Futuro Anteriore	2p	avrete mandato
mandare	Indicativo	Futuro Anteriore	3p	avranno mandato
mandare	Congiuntivo	Presente	1s	mandi
mandare	Congiuntivo	Presente	2s	mandi
mandare	Congiuntivo	Presente	3s	mandi
mandare	Congiuntivo	Presente	1p	mandiamo
mandare	Congiuntivo	Presente	2p	mandiate
mandare	Congiuntivo	Presente	3p	mandino
mandare	Congiuntivo	Passato	1s	abbia mandato
mandare	Congiuntivo	Passato	2s	abbia mandato
mandare	Congiuntivo	Passato	3s	abbia mandato
mandare	Congiuntivo	Passato	1p	abbiamo mandato
mandare	Congiuntivo	Passato	2p	abbiate mandato
mandare	Congiuntivo	Passato	3p	abbiano mandato
mandare	Congiuntivo	Imperfetto	1s	mandassi
mandare	Congiuntivo	Imperfetto	2s	mandassi
mandare	Congiuntivo	Imperfetto	3s	mandasse
mandare	Congiuntivo	Imperfetto	1p	mandassimo
mandare	Congiuntivo	Imperfetto	2p	mandaste
mandare	Congiuntivo	Imperfetto	3p	mandassero
mandare	Congiuntivo	Trapassato	1s	avessi mandato
mandare	Congiuntivo	Trapassato	2s	avessi mandato
mandare	Congiuntivo	Trapassato	3s	avesse mandato
mandare	Congiuntivo	Trapassato	1p	avessimo mandato
mandare	Congiuntivo	Trapassato	2p	aveste mandato
mandare	Congiuntivo	Trapassato	3p	avessero mandato
mandare	Condizionale	Presente	1s	manderei
mandare	Condizionale	Presente	2s	manderesti
mandare	Condizionale	Presente	3s	manderebbe
mandare	Condizionale	Presente	1p	manderemmo
mandare	Condizionale	Presente	2p	mandereste
mandare	Condizionale	Presente	3p	manderebbero
mandare	Condizionale	Passato	1s	avrei mandato
mandare	Condizionale	Passato	2s	avresti mandato
mandare	Condizionale	Passato	3s	avrebbe mandato
mandare	Condizionale	Passato	1p	avremmo mandato
mandare	Condizionale	Passato	2p	avreste mandato
mandare	Condizionale	Passato	3p	avrebbero mandato
mandare	Imperativo	Presente	2s	manda
mandare	Imperativo	Presente	2p	mandate
mandare	Infinito	Presente	/	mandare
mandare	Infinito	Passato	/	avere mandato
mandare	Gerundio	Presente	/	mandando
mandare	Gerundio	Passato	/	avendo mandato
salire	Indicativo	Presente	1s	salo
salire	Indicativo	Presente	2s	sali
salire	Indicativo	Presente	3s	sale
salire	Indicativo	Presente	1p	saliamo
salire	Indicativo	Presente	2p	salite
salire	Indicativo	Presente	3p	salono
salire	Indicativo	Passato Prossimo	1s	ho salito
salire	Indicativo	Passato Prossimo	2s	hai salito
salire	Indicativo	Passato Prossimo	3s	ha salito
salire	Indicativo	Passato Prossimo	1p	abbiamo salito
salire	Indicativo	Passato Prossimo	2p	avete salito
salire	Indicativo	Passato Prossimo	3p	hanno salito
salire	Indicativo	Imperfetto	1s	salivo
salire	Indicativo	Imperfetto	2s	salivi
salire	Indicativo	Imperfetto	3s	saliva
salire	Indicativo	Imperfetto	1p	salivamo
salire	Indicativo	Imperfetto	2p	salivate
salire	Indicativo	Imperfetto	3p	salivano
salire	Indicativo	Trapassato Prossimo	1s	avevo salito
salire	Indicativo	Trapassato Prossimo	2s	avevi salito
salire	Indicativo	Trapassato Prossimo	3s	aveva salito
salire	Indicativo	Trapassato Prossimo	1p	avevamo salito
salire	Indicativo	Trapassato Prossimo	2p	avevate salito
salire	Indicativo	Trapassato Prossimo	3p	avevano salito
salire	Indicativo	Passato Remoto	1s	salii
salire	Indicativo	Passato Remoto	2s	salisti
salire	Indicativo	Passato Remoto	3s	salì
salire	Indicativo	Passato Remoto	1p	salimmo
salire	Indicativo	Passato Remoto	2p	saliste
salire	Indicativo	Passato Remoto	3p	salirono
salire	Indicativo	Futuro Semplice	1s	salirò
salire	Indicativo	Futuro Semplice	2s	salirai
salire	Indicativo	Futuro Semplice	3s	salirà
salire	Indicativo	Futuro Semplice	1p	saliremo
salire	Indicativo	Futuro Semplice	2p	salirete
salire	Indicativo	Futuro Semplice	3p	saliranno
salire	Indicativo	Futuro Anteriore	1s	avrò salito
salire	Indicativo	Futuro Anteriore	2s	avrai salito
salire	Indicativo	Futuro Anteriore	3s	avrà salito
salire	Indicativo	Futuro Anteriore	1p	avremo salito
salire	Indicativo	Futuro Anteriore	2p	avrete salito
salire	Indicativo	Futuro Anteriore	3p	avranno salito
salire	Congiuntivo	Presente	1s	sala
salire	Congiuntivo	Presente	2s	sala
salire	Congiuntivo	Presente	3s	sala
salire	Congiuntivo	Presente	1p	saliamo
salire	Congiuntivo	Presente	2p	saliate
salire	Congiuntivo	Presente	3p	salano
salire	Congiuntivo	Passato	1s	abbia salito
salire	Congiuntivo	Passato	2s	abbia salito
salire	Congiuntivo	Passato	3s	abbia salito
salire	Congiuntivo	Passato	1p	abbiamo salito
salire	Congiuntivo	Passato	2p	abbiate salito
salire	Congiuntivo	Passato	3p	abbiano salito
salire	Congiuntivo	Imperfetto	1s	salissi
salire	Congiuntivo	Imperfetto	2s	salissi
salire	Congiuntivo	Imperfetto	3s	salisse
salire	Congiuntivo	Imperfetto	1p	salissimo
salire	Congiuntivo	Imperfetto	2p	saliste
salire	Congiuntivo	Imperfetto	3p	salissero
salire	Congiuntivo	Trapassato	1s	avessi salito
salire	Congiuntivo	Trapassato	2s	avessi salito
salire	Congiuntivo	Trapassato	3s	avesse salito
salire	Congiuntivo	Trapassato	1p	avessimo salito
salire	Congiuntivo	Trapassato	2p	aveste salito
salire	Congiuntivo	Trapassato	3p	avessero salito
salire	Condizionale	Presente	1s	salirei
salire	Condizionale	Presente	2s	saliresti
salire	Condizionale	Presente	3s	salirebbe
salire	Condizionale	Presente	1p	saliremmo
salire	Condizionale	Presente	2p	salireste
salire	Condizionale	Presente	3p	salirebbero
salire	Condizionale	Passato	1s	avrei salito
salire	Condizionale	Passato	2s	avresti salito
salire	Condizionale	Passato	3s	avrebbe salito
salire	Condizionale	Passato	1p	avremmo salito
salire	Condizionale	Passato	2p	avreste salito
salire	Condizionale	Passato	3p	avrebbero salito
salire	Imperativo	Presente	2s	sali
salire	Imperativo	Presente	2p	salite
salire	Infinito	Presente	/	salire
salire	Infinito	Passato	/	avere salito
salire	Gerundio	Presente	/	salendo
salire	Gerundio	Passato	/	avendo salito
evitare	Indicativo	Presente	1s	evito
evitare	Indicativo	Presente	2s	eviti
evitare	Indicativo	Presente	3s	evita
evitare	Indicativo	Presente	1p	evitiamo
evitare	Indicativo	Presente	2p	evitate
evitare	Indicativo	Presente	3p	evitano
evitare	Indicativo	Passato Prossimo	1s	ho evitato
evitare	Indicativo	Passato Prossimo	2s	hai evitato
evitare	Indicativo	Passato Prossimo	3s	ha evitato
evitare	Indicativo	Passato Prossimo	1p	abbiamo evitato
evitare	Indicativo	Passato Prossimo	2p	avete evitato
evitare	Indicativo	Passato Prossimo	3p	hanno evitato
evitare	Indicativo	Imperfetto	1s	evitavo
evitare	Indicativo	Imperfetto	2s	evitavi
evitare	Indicativo	Imperfetto	3s	evitava
