374585	350195
374587	782070
374588	816179
374590	340426
374595	352028
374596	427502
374598	397524
374605	677048
374610	413174
374613	773610
374615	357125
374616	931239
374617	341588
374618	341589
374619	439373
374621	359643
374684	412211
374685	442436
374689	1800008
374695	948479
375008	932463
375009	871
375018	568382
375024	395149
375025	359044
375027	1810622
375028	1810622
375031	562386
375049	633315
375117	443996
375231	522487
375232	645768
375237	589889
375240	592196
375241	721866
375246	586941
375247	1046918
375248	340831
375249	360923
375250	344961
375267	442439
375272	593346
375277	584085
375297	357477
375304	1399164
375326	606216
375334	584112
375335	531934
375337	949357
375345	1341317
375354	935913
375380	800004
375386	359068
375394	638308
375397	416798
375399	910465
375430	3339608
375457	989603
375600	1333965
375603	344473
375606	358352
375616	360829
375621	1006534
375622	761901
375625	3503128
375626	957277
375634	1483855
375638	404149
375645	343500
375656	341467
375661	351125
375662	396951
375670	1006088
375673	3507615
375677	987847
375679	522504
375681	1441722
375690	412236
375691	937548
375692	443864
375694	400466
375699	752891
375787	393013
375790	1587708
375843	375841
376155	938622
376158	938523
376172	964
376179	341582
376180	444685
376195	452169
376197	934396
376198	934354
376530	593367
376531	519180
376538	365546
376539	874680
376541	138818
376547	1852796
376548	797898
376549	797898
376552	370150
376553	800877
376557	930877
376559	443996
376568	1414065
376574	576339
376577	352574
376579	343676
376587	340825
376591	576346
376594	582613
376595	729799
376597	449865
376598	944565
376606	530035
376629	7825085
376632	935483
376638	2089267
376641	452057
376644	414308
376652	1855889
376656	783372
376662	589892
376691	413794
376692	947289
376697	934256
376708	414304
377099	935662
377112	511430
377113	511430
377115	1045195
377126	920230
377127	920230
377129	5114582
377144	766535
377152	3795647
377164	414307
377166	401983
377171	592210
377185	358340
377189	1169
377190	353663
377195	604260
377216	782204
377217	7712298
377220	6389020
377228	407723
377229	1824945
377230	369774
377231	557529
377249	369180
377251	1314843
377255	636238
377264	444957
377267	451195
377273	344563
377280	8108247
377299	446604
377545	4359966
377548	662211
377556	944299
377557	1794106
377563	666568
377565	372
377570	443677
377588	620626
377593	620753
377597	593365
377602	523509
377606	523509
377607	523509
377608	523509
377628	484684
377632	2260041
377732	1227236
377734	589891
378110	507888
378124	569557
378127	522493
378132	365840
378136	915942
378137	507878
378139	718358
378141	340843
378145	696203
378148	353708
378150	1002786
378172	1941118
378558	1970776
378563	413160
378589	378566
378617	1471516
378633	343522
378651	1814668
378654	446497
378658	2415357
378681	343501
378682	343501
378685	344905
378686	359527
378688	359536
378689	352790
378690	352792
378693	413793
378697	406895
378704	522499
378706	960798
378707	517015
378709	425573
378724	139990
378815	536177
378822	1021596
378825	361553
378846	949213
378849	1800112
378850	357475
378856	641094
378859	365639
378877	413166
378880	341270
378903	1768281
379092	838768
379095	343703
379133	444116
379135	343081
379138	555910
379140	367098
379170	851696
379182	451318
379259	533495
379320	367587
379324	451197
379521	627314
379524	522502
379528	719760
379531	652032
379542	589884
379608	343049
379614	478357
379615	478357
379635	353715
379646	354438
379661	508483
379667	353567
379687	400016
379689	378885
379692	5501464
379694	352609
379729	1662957
379743	2459441
379746	917270
379750	2147746
379753	353639
379755	1620552
379757	439334
379759	396967
379760	2157451
379764	592212
379771	607838
379772	379841
379779	469788
379781	352996
379880	1761230
379881	2718046
379884	634635
379886	368218
380138	397521
380140	1173425
380165	359421
380166	926284
380174	936433
380177	341426
380184	442719
380199	522500
380203	3352843
380204	463686
380208	341544
380214	404898
380223	701408
380233	7896089
380234	517
380242	963157
380357	414311
380358	620756
380375	814944
380381	1817890
380440	1030318
380446	533486
380464	91
380469	942143
380511	1309886
380537	593348
380539	1805328
380547	1219007
380548	836137
380626	344348
380638	408684
380639	444033
380643	413762
380653	401691
380655	365538
380656	659706
380657	659706
380658	397774
380660	966118
380749	1883530
380750	1883530
380751	262
380759	1794108
380765	593352
380771	379868
380772	344624
380787	367511
380823	333486
380829	757130
380842	584061
380872	413168
380877	557549
380879	1647605
380883	723716
380921	936440
381152	333643
381163	333647
381164	333645
381181	932578
381186	934359
381187	5499243
381199	444044
381208	2417099
381209	431859
381210	932305
381212	520255
381359	359103
381383	444995
381392	180442
381398	799525
381424	593374
381450	431872
381787	1008059
381807	427048
381836	1004375
381844	2030860
381855	1764118
381868	1626058
381870	163
381872	878446
381876	812534
381890	584082
381892	6947397
381898	1037359
381915	403413
381918	508483
381921	446049
381935	934394
381941	343541
381948	403015
381951	611589
381952	933938
381956	610772
381962	508483
382033	932793
382048	673
382056	1876052
382060	942301
382061	338269
382094	783310
382098	412263
382105	468317
382106	341579
382114	353056
382125	1731437
382128	562367
382131	343563
382137	413650
382141	368581
382155	867
382157	384905
382173	927
382182	942942
382186	424286
382187	1008045
382193	1215470
382196	452089
382269	415141
382273	1488285
382275	407489
382276	940766
382279	638136
382390	903552
382391	6062
382394	382528
382405	405168
382406	1639414
382439	367405
382828	2349809
382832	1632959
382842	361543
382844	3845154
382866	352577
382902	82
382929	1019590
382932	413164
382975	1391485
382976	584105
383008	413163
383017	591235
383019	185
383024	351753
383034	431889
383042	1475761
383044	3955567
383275	1003880
383281	345248
383298	383233
383301	3306788
383469	948403
383477	349782
383498	461166
383499	397532
383501	489750
383570	621681
383582	4074520
383693	8301364
383739	81
383745	947322
383746	935613
383747	2802827
383758	353283
383777	1863072
383781	967304
383788	444485
383873	383868
383917	932766
383919	353053
383920	343543
383923	947920
384508	592218
384515	375410
384536	341524
384544	357164
384554	1070414
384564	753327
384579	395106
384591	1905827
384722	473570
384831	562369
384833	1793984
384840	369201
384842	942839
384854	341515
384860	638317
384863	930867
384867	1755466
384869	584067
384877	435984
384891	621616
384908	398649
385059	8100262
385062	373329
385087	432274
385094	403801
385133	1794109
385147	346941
385165	404138
385168	658113
385339	341974
385343	1185839
385530	385526
385834	413759
385835	5763437
385837	5763427
385839	1231909
386192	897786
386195	441618
386199	138995
386320	413161
386323	1287774
386329	562383
386463	1188653
386464	322
386778	762083
386780	5904883
386810	1910543
386850	342110
386980	2116041
387012	1274414
387185	519806
387188	402375
387199	968207
387208	414306
387325	592207
387331	140126
387333	637826
387334	446799
387335	408188
387340	578433
387341	1188539
387353	357482
387490	341507
387805	720963
388030	433788
388031	963166
388034	353057
388060	695430
388066	413167
388155	341697
388158	388157
388167	658502
388169	557535
388234	412981
388244	1343475
388253	406774
388460	940196
388462	7005110
388478	6099
388506	687
388508	705
388514	367479
388537	388536
388542	933123
388769	935881
388772	1124
388777	1051
388786	1027
388787	1030
388799	5946961
388814	684
388816	1658440
388817	228
388819	258
388826	1009
389110	1226743
389488	389052
389490	1837116
389497	1211698
389498	584089
389643	540732
389704	584099
389712	540732
389727	638391
389759	444025
389965	592199
389997	344863
390567	444009
390569	6069
390571	6123
390573	409153
390579	2982912
390628	978179
390650	584110
390654	1855961
390673	584096
390684	634639
391148	509070
391149	392883
391156	591434
391158	360973
391174	626982
392313	392312
392460	578436
392465	789504
392516	660047
392518	775942
392519	560884
392521	2573383
392522	660027
392576	594380
393449	8153858
393451	397527
393476	590704
393847	860300
393854	393850
393857	393856
393897	518823
394287	892
394301	928
394353	442320
395098	741254
395217	444503
395268	562341
395549	411081
395552	139169
395553	139169
395554	432621
395558	1165
395564	584069
395566	444042
395753	753522
395759	1004899
395761	971010
395861	829793
395874	411166
395924	556318
395944	413165
395945	929244
395949	341976
395953	932764
396403	1833142
397104	880
397120	569440
397123	392863
397487	397483
397488	5361069
397733	459131
397737	714603
398134	944653
398177	363345
398674	963251
398689	1794111
398773	398794
399093	1682203
399098	398953
399100	1009064
399236	544068
399240	1450805
399265	474567
399278	1031585
399291	562353
399298	543706
399300	352555
399329	399335
399343	592214
399350	4453444
399351	399357
399358	431662
399641	949680
399643	1177100
399655	370525
399662	969149
399700	638140
399701	2212456
399704	592202
399706	399770
399716	703769
399814	957597
399819	509357
399821	413172
399826	405159
399833	1498511
399834	444125
399835	403011
399840	1179642
399844	444050
399850	738831
399865	411774
399866	504418
399877	762084
399970	3077972
399976	399948
399993	413173
399996	400007
400125	747625
400514	412244
401027	913719
401192	828455
401195	362154
401495	557543
401629	589888
401630	584065
401633	2090479
401718	358597
401745	661704
401784	358382
401868	632462
401920	7786630
402523	799554
402945	692962
403021	593378
403023	444980
403026	945852
403208	403072
404810	396156
406148	444466
408728	5054873
409295	714874
409305	943116
409335	1047508
409345	8136127
409356	1793989
409370	793511
409371	1188647
409373	562360
409375	1636508
409380	413156
409381	942076
409384	6303200
409390	2303452
409403	1044285
409415	638142
409423	444549
409438	700913
409446	1048930
409447	562375
409450	1004372
409457	412182
409462	604147
409467	638628
409482	331896
409491	1607586
409492	1186183
409517	724173
409522	446384
409584	1726848
409593	827939
409594	802548
409627	136440
409628	697075
409630	1059022
409637	409643
409638	1003655
409647	2673386
409649	363321
409653	522490
409814	940580
409822	610776
409855	944926
409864	683403
409880	443678
409901	369995
410028	353026
410122	986
410156	4808171
410190	2989448
410193	1536426
410195	592201
410201	384232
410221	562372
410223	412309
410231	450680
410242	948492
410247	947313
410250	477620
410255	634634
410259	413774
410265	356297
410580	942262
410813	1907616
410816	443998
410827	368727
410846	365620
410945	450213
410948	449658
410959	3871081
410978	451250
411026	394237
411051	501056
411337	942978
411429	383311
411450	1186212
411722	359424
411802	412141
411808	2668988
411822	1008041
411823	3278664
411826	356296
411945	3631301
412371	443621
412764	1179994
412799	431884
412801	1056481
412802	974694
412806	938407
412808	373103
412809	699182
412811	974913
412817	1821750
413274	3614355
413277	1633039
414471	409342
414475	1401492
414478	915220
414479	8134454
414493	2119670
415478	392872
415480	504339
415494	940230
416725	589887
416930	638252
417502	562363
417505	588214
417527	2031477
417536	368275
417557	603
417975	421657
418219	3517774
418297	441869
418388	657913
418420	2162374
418425	1585915
418447	589882
418472	562354
418577	418588
418598	557553
418639	940281
418738	758149
418761	592194
418767	934006
418772	584119
418778	608734
418961	938934
418972	455117
418980	584121
418987	5983945
418992	945850
418997	634637
419087	1042163
419089	634638
419159	557552
419174	969651
422355	383306
422481	362713
423351	934389
423354	381118
423376	936365
423654	438822
423778	1447551
423816	421613
423820	419103
423827	364409
424335	444029
424352	592197
424383	1548156
424387	1781826
425382	361391
425386	554551
425466	425463
425495	1177104
425511	1817079
425516	1944399
425528	416694
425561	425564
425671	725505
425715	644389
425753	439366
425755	8218658
425792	638672
425811	795008
425822	5985542
425862	966060
425866	415985
425872	424687
425876	934259
425880	2256190
425889	414348
425892	363400
426101	1654937
426108	426314
426111	1003657
426119	934012
426128	576343
426188	426298
426197	576345
426199	593376
426484	589881
426486	509805
426705	1416104
426942	370023
427050	452060
427302	427303
427951	357760
427968	564753
428055	657228
428060	409136
428065	396989
428066	4077117
428070	427957
428083	379825
428090	1056483
428814	564746
428824	650823
428840	367383
428848	443850
428859	638836
428860	1344053
429373	341535
429388	340886
429424	782413
429640	2511761
429836	429832
429978	2529561
430078	440146
430291	340863
430300	450048
430302	370214
430305	4834504
430317	935655
430318	431717
430319	361986
430320	431700
430321	431694
430322	431691
430323	431681
430325	431671
430326	431668
431784	7802446
431804	1730514
432031	398630
432848	432844
432861	432864
432978	938526
432980	1188512
432995	432947
433055	592216
433186	637419
433189	947310
433540	541162
433542	451361
434026	932304
435545	1188617
435558	435542
437222	358303
438669	1022614
438937	457192
438938	457193
438964	438948
439310	430512
439311	431166
439326	439692
439356	1246
439439	407659
439443	437892
439462	439596
439480	1047530
439745	1188551
439889	576338
439940	341683
439942	3389241
439946	935618
440012	5001797
440273	593359
440275	1878556
440385	439234
440386	439234
440414	1018412
441368	1602350
441378	403666
441381	761954
443808	438751
445196	1196499
445210	589879
445250	444924
446054	672586
448297	975689
448307	621853
448358	969051
448362	445024
448364	556058
448386	448388
448390	444858
455156	455147
465458	533839
465462	1785190
465470	751137
465483	503372
466534	444024
466542	439867
466593	1019599
466630	505974
470011	540181
472745	451348
475371	973797
475373	476127
475551	475490
475630	638324
475644	453
475662	5888871
475665	903579
475694	461402
476132	365565
479734	522501
479748	1793990
479755	934249
479765	504417
479906	746278
479911	478466
481540	433587
481571	356295
481620	876839
481655	1550757
481707	3588962
481871	531707
482547	863567
482548	933132
482561	1211
483926	934013
484894	901242
484950	797616
486180	486182
486187	486174
486207	1344089
486214	557551
486225	486217
486239	593357
488879	931232
492352	363317
492355	593370
493585	1005385
493595	932338
493596	4436713
493644	492435
493703	571588
497671	1794114
497690	381400
497694	1968193
499798	2465758
499803	2989502
499809	516051
499888	933129
499891	592200
499910	373560
499923	935914
499932	1749115
500178	620754
500223	6052712
500224	6052712
500227	627011
500255	1008030
500306	466642
503147	4417832
503162	589880
503218	503251
503225	503277
503559	504645
503583	504646
503588	504641
505720	1384702
506014	944657
506017	361493
506018	505581
508077	6303229
508079	1009061
508215	549
508353	508352
509773	477087
509930	509931
511070	1334444
511139	714571
511252	740250
511333	948376
511338	1765784
511357	947288
513169	513096
514815	514790
517926	518075
517928	518077
517959	1190226
519099	935880
519101	1186047
519544	520270
520802	2887040
520925	616824
521069	592190
521072	360912
521074	616873
521084	1286583
521088	591726
521095	962521
521116	584100
521173	951585
521292	949719
521365	945188
521373	865399
521376	814964
521385	1602388
521398	444138
521401	521404
521402	521241
522515	341398
522516	439634
522520	344995
522525	372585
522540	397811
523747	356289
523798	589893
524145	1048918
524163	1188648
524167	761497
524198	1018405
524202	592206
524207	636591
524214	634636
524220	592215
524257	927843
524390	6288198
524391	383247
524465	1607558
524695	937543
524706	871118
524768	584072
524815	963162
524828	927991
526847	531251
527175	938404
527178	1046905
527184	802791
527202	726008
529188	776169
529198	437498
529260	592198
529361	934349
529466	852
529506	589890
531403	555851
531411	940212
531417	555849
531538	555847
532244	532241
534279	555845
535840	555844
535841	4074488
535852	555841
535856	384198
535864	555834
537784	555831
538625	457377
538837	555827
538891	555826
538892	555825
538894	555824
538979	555822
538981	555821
538986	555817
538988	555816
538989	613157
538990	556028
538991	6132060
538995	555810
538999	960812
539000	555808
539002	555806
539004	555805
539006	555804
539011	555800
539113	601505
539213	555798
540065	540406
540503	540502
541731	8161155
541736	555794
541772	1280191
541873	356572
544888	555856
544985	478357
546919	1019699
547062	555854
547079	555853
547080	555852
547081	558311
547095	555782
547097	3245549
547100	555775
547101	949675
547102	963254
547396	555783
548392	555784
548393	555787
553327	555788
559605	944654
559619	536174
564013	536192
564032	501867
564035	503367
565598	360913
565612	81
565618	77
565761	370255
566051	594895
566082	566085
566098	1734766
566375	565287
566708	1469231
568596	563252
568597	971012
568662	88
568670	1757076
569254	745711
569263	356618
569289	569227
569290	569451
569293	569450
569301	620765
569310	569446
569314	569445
569315	1601380
569316	569444
569335	569438
569338	569437
569343	569435
569344	569431
569348	569429
569349	1022610
569361	1765654
569363	8273330
569549	396684
569596	1586132
569599	566522
569602	3145240
570374	959951
570376	959951
570386	783915
570411	378995
570424	1164005
570488	1045071
570555	943133
571354	6324274
571355	6324274
571359	571588
571363	341709
571370	571592
571386	571378
573152	518431
575940	575889
577087	432471
578265	606255
578270	394200
581756	937293
582527	582520
584817	2122777
585751	592195
585784	646800
585787	949313
585835	973829
585857	1037320
585930	1736877
587908	589714
587950	589715
588360	945848
589636	1794135
590611	1205599
591709	1231135
591755	601055
592076	5558545
592518	592491
599673	556122
600300	481887
600304	949312
600546	523867
600547	466787
602015	1678333
602087	444002
602109	960812
602233	406791
602251	678034
602293	2916068
602336	438790
602352	8223846
602363	1642295
602435	801644
602463	1794136
602467	2006097
602471	1017045
602487	638138
602491	1823576
603415	5845955
603633	441894
603639	359626
603653	360835
605383	446555
606668	966125
606669	943678
606797	1006531
606802	934009
606848	933936
606897	911933
607079	731824
607103	1615367
607106	606428
607127	940236
607292	607315
607364	1387563
607365	6376426
607369	934010
607370	947924
607382	1541803
607394	2133237
607412	567401
607424	1717934
607483	547984
607489	644583
607490	369573
607500	1236450
607511	607681
607520	533820
607664	607706
607743	570410
607949	607951
608155	2465379
608902	356172
608907	638284
608951	568204
608958	593659
608992	2579964
609050	2272625
609060	962310
609072	413758
609087	454932
609089	967302
609091	414347
609093	414347
609094	414347
609102	940232
609103	444837
609123	357487
609153	938612
609209	609213
609351	609473
609363	609470
609444	609434
609456	609416
609476	439871
609493	1561901
609495	1336503
609497	638155
609527	136253
609540	484473
609542	383070
609547	1048493
609588	360991
609598	351811
609639	796304
610022	5063131
610023	949314
610070	938621
610089	966055
610124	1781221
610126	948238
610129	610275
610182	610233
610261	476102
610265	944406
610268	705395
610274	511908
610296	360740
610297	935482
610301	676989
610555	614634
610560	1186210
610738	911935
610753	1216411
610792	1708851
611466	365796
611876	836147
611878	765642
611886	611584
611907	5455272
611920	4815696
611924	4293382
611988	2170156
612015	948501
612025	449937
612029	1308669
612037	601769
612053	554526
612077	1866771
612080	139440
612085	1221088
612090	357137
612092	1191000
612100	932339
612105	947922
612116	1482119
612121	2924953
612129	442703
612144	1045223
612153	938624
612158	406
612175	1039042
612176	944675
612183	784254
612189	2215878
612193	875932
612205	352560
612251	612253
612290	612170
612336	971009
612478	612435
612659	942261
612677	8305696
612680	523866
612684	695085
612688	7929420
612694	911936
612718	3530775
612726	934388
612728	911937
612735	614089
612749	764711
612763	612757
612782	612791
612805	2869465
613820	943554
613840	683259
613843	356290
613859	672257
613875	938575
613925	1780192
614257	1685160
614317	555734
614323	1645582
614344	962312
614907	658201
614981	1011022
615179	1907473
615327	901218
615459	421852
616030	1005981
616067	555878
616075	640083
616116	1152093
616633	830632
616921	944415
616960	945166
616980	966063
616982	966063
616998	951495
617002	400349
617023	2300405
617049	368604
617068	513096
617125	936356
617169	338392
617177	634640
617207	951484
617563	684123
617569	599311
617573	378883
617625	442441
617644	80
617646	2120308
617651	949321
618113	1793995
618233	362124
618240	978385
619309	625765
619595	1590712
619605	942836
619932	619933
620573	620592
620575	621607
620627	620640
620644	484262
620653	3233377
620661	651569
620664	938507
620737	942080
620741	1905838
620979	2411029
620991	622963
621000	942074
621013	941465
621016	540973
621020	4453380
621023	1549116
621029	949537
621038	1794138
621047	944298
621056	951494
621077	1172898
621090	2226302
621104	554554
621110	957601
621111	797949
621113	8224036
621136	1038821
621139	951571
621168	591244
621169	969642
621177	3000347
621178	5558545
621186	1964300
621201	1179645
621522	2367134
621524	743742
621526	933979
621565	1593092
621648	344643
621697	887862
621730	611609
621734	621824
621738	442712
621740	640615
622120	359413
622129	3395655
622134	343013
622150	1061058
622164	933935
622219	622223
622230	934353
622233	1547711
622239	605977
622240	936357
622243	556122
622253	1009298
622290	625754
622330	677018
622589	364409
622677	913744
622691	1013910
622713	1096720
622717	353663
622724	979626
622736	8198634
623013	602786
623372	2400671
623376	781854
623811	797663
624797	982049
624813	367206
624822	351775
624853	572951
624854	948374
624866	611628
624871	1521206
624877	399357
624899	629852
624917	630346
624918	360725
624924	947290
624931	415112
624949	458651
624957	2400545
624968	448682
624971	1009048
624977	6178302
624978	6178305
624995	901651
624996	932290
625011	1047533
625017	399482
625019	432346
625026	2270934
625071	837349
625072	837349
625079	949535
625083	938570
625089	368823
625092	719890
625097	609073
625121	657558
625138	974194
625146	1757642
625156	1418984
625159	937292
625164	974921
626301	140001
626303	935919
626315	561031
626332	5172400
626335	1735428
626346	359612
626373	679413
626375	638149
626380	403452
626427	974916
626429	2973205
626845	932878
626950	2381376
626954	1019599
626957	799528
626961	626963
627018	627026
627033	627029
627089	444658
627199	348146
627200	967334
627211	360752
627237	1177111
627283	378883
627710	951572
627736	1550965
627743	943556
627745	4954110
627751	948372
627755	626207
627782	408196
627943	613414
628056	3763598
628083	808903
628275	551551
628461	620589
628787	355350
629159	676951
629174	519336
629217	629218
629433	629436
629442	959949
630125	357774
630153	724442
630442	630435
630450	593138
630451	699881
630464	937289
630482	407687
630514	683036
630524	812503
630715	1047129
630756	750260
631231	5616671
631232	944685
631238	901346
631240	638146
631242	587876
631413	394567
631414	1008114
631590	631559
631610	935485
632007	631858
632017	944568
632019	635010
632056	640149
632058	938524
632115	1326878
632170	942939
632175	4824548
632220	945235
632224	1821217
632249	638130
632257	1008062
632263	1642934
632285	1164003
632286	1794140
632292	812500
632321	333486
632366	1907599
632388	351741
632395	7814950
632849	493
632874	1927987
632878	1927987
632890	1013911
632989	444515
632992	365957
633046	945238
633081	812498
633168	1244481
633171	822109
633172	567401
633378	5566323
633453	843684
633474	1602392
633493	354823
633553	959953
633649	1388577
633652	344520
633653	344520
633790	951584
633793	5951865
633813	457916
633823	940234
633824	4882636
633831	1537740
633841	1325312
633849	934273
633850	402009
633851	944689
633857	1794141
633864	1600463
634132	576235
634164	935659
634213	586963
634303	452572
634305	738234
634324	633315
634336	361129
634340	945164
634371	942950
634385	1550217
